City,Date,Area,SPM,NO,NO2,NOx,CO,SO2,RSPM,AQI,AQI_Bucket
Amaravati,03-06-2025,Industrial Areas,,1.46,4.19,3.42,0.48,23,27.87,39,Good
Amaravati,04-06-2025,Industrial Areas,,1.54,4.65,3.73,0.45,24.44,29.73,51,Satisfactory
Amaravati,05-06-2025,Industrial Areas,,1.39,4.81,3.69,0.46,20.71,28.52,47,Good
Amaravati,06-06-2025,Industrial Areas,,1.38,4.29,3.41,1.47,18.95,27.74,101,Moderate
Amaravati,07-06-2025,Industrial Areas,,1.58,4.99,3.94,0.66,18.8,29.32,108,Moderate
Amaravati,08-06-2025,Industrial Areas,,1.51,4.69,3.74,0.23,21.49,37.28,52,Satisfactory
Amaravati,09-06-2025,Industrial Areas,,1.52,4.71,3.74,0.25,22.1,43.19,61,Satisfactory
Amaravati,10-06-2025,Industrial Areas,,1.29,5.11,3.77,0.37,19.29,38.57,58,Satisfactory
Amaravati,11-06-2025,Industrial Areas,,1.45,5.2,3.92,0.37,22.14,45.51,58,Satisfactory
Amaravati,12-06-2025,Industrial Areas,,1.39,4.52,3.54,0.28,23.12,44.17,69,Satisfactory
Amaravati,13-06-2025,Industrial Areas,,1.4,5.03,3.81,0.25,25.11,40.76,69,Satisfactory
Amaravati,14-06-2025,Industrial Areas,,1.38,4.32,3.42,,20.53,32.28,59,Satisfactory
Amaravati,15-06-2025,Industrial Areas,,1.38,4.05,3.27,,29.01,19.3,59,Satisfactory
Amaravati,16-06-2025,Industrial Areas,,1.41,3.65,3.09,,21.14,30.65,55,Satisfactory
Amaravati,17-06-2025,Industrial Areas,,1.34,3.93,3.18,,19.38,25.31,51,Satisfactory
Amaravati,18-06-2025,Industrial Areas,,1.54,3.77,3.25,,20.08,17.23,39,Good
Amaravati,19-06-2025,Industrial Areas,,1.46,3.53,3.07,,17.69,16.26,30,Good
Amaravati,20-06-2025,Industrial Areas,,1.45,4.27,3.46,,19.86,25.67,38,Good
Amaravati,21-06-2025,Industrial Areas,,1.51,5.44,4.12,,24.28,43.68,52,Satisfactory
Amaravati,22-06-2025,Industrial Areas,,1.3,6.54,4.25,0,13.94,36.65,53,Satisfactory
Amaravati,23-06-2025,Industrial Areas,,1.4,4.58,3.58,0,15.56,26.1,42,Good
Amaravati,24-06-2025,Industrial Areas,,1.33,4.59,3.53,0,13.59,25.74,44,Good
Amaravati,25-06-2025,Industrial Areas,,1.31,4.91,3.66,0,14.3,27.51,47,Good
Amaravati,26-06-2025,Industrial Areas,,1.4,4.99,3.77,0,14.56,26.57,50,Good
Amaravati,27-06-2025,Industrial Areas,,1.48,4.5,3.6,0,14.12,30.13,51,Satisfactory
Amaravati,28-06-2025,Industrial Areas,,1.45,4.4,3.53,0,13.37,24.22,43,Good
Amaravati,29-06-2025,Industrial Areas,,1.37,4.83,3.68,0,12.24,25.98,40,Good
Amaravati,30-06-2025,Industrial Areas,,1.37,3.7,3.09,,13.63,25.12,41,Good
Amaravati,01-07-2025,Industrial Areas,,1.44,3.52,3.04,,13.62,23.68,35,Good
Amaravati,02-07-2025,Industrial Areas,,1.5,4.13,3.42,,15.82,19.01,30,Good
Amaravati,03-07-2025,Industrial Areas,,1.47,4.16,3.4,,13.92,18.71,26,Good
Amaravati,04-07-2025,Industrial Areas,,1.32,3.97,2.97,0,12.29,19.18,26,Good
Amaravati,05-07-2025,Industrial Areas,,1.39,3.97,3.24,0,,21.01,30,Good
Amaravati,06-07-2025,Industrial Areas,,1.39,3.87,3.19,0,,22.75,31,Good
Amaravati,07-07-2025,Industrial Areas,,1.36,4.26,3.38,0,,31,43,Good
Amaravati,08-07-2025,Industrial Areas,,1.33,6.18,4.37,0,,44.57,56,Satisfactory
Amaravati,09-07-2025,Industrial Areas,,1.41,5.66,4.17,0,,36.76,52,Satisfactory
Amaravati,10-07-2025,Industrial Areas,,1.46,5.21,3.95,0,,32.29,41,Good
Amaravati,11-07-2025,Industrial Areas,,1.42,11.76,7.42,0,,34.99,43,Good
Amaravati,12-07-2025,Industrial Areas,,1.35,6.22,4.41,0,19.3,39.46,56,Satisfactory
Amaravati,13-07-2025,Industrial Areas,,1.4,4.92,3.75,,14.34,37.13,51,Satisfactory
Amaravati,14-07-2025,Industrial Areas,,1.37,4.1,3.3,,8.61,36.34,60,Satisfactory
Amaravati,15-07-2025,Industrial Areas,,1.45,4.25,3.44,,7.58,31.83,52,Satisfactory
Amaravati,16-07-2025,Industrial Areas,,1.46,4.24,3.44,,7.55,30.11,55,Satisfactory
Amaravati,17-07-2025,Industrial Areas,,1.12,10.39,4.17,,20.43,13.04,58,Satisfactory
Amaravati,18-07-2025,Industrial Areas,,1.65,5.46,4.24,,6.68,19.59,44,Good
Amaravati,19-07-2025,Industrial Areas,,1.52,5.55,3.77,,7.49,19.9,45,Good
Amaravati,20-07-2025,Industrial Areas,,1.44,5.84,4.27,,8.18,23.44,43,Good
Amaravati,21-07-2025,Industrial Areas,,1.28,4.73,3.54,,7.27,24.81,54,Satisfactory
Amaravati,22-07-2025,Industrial Areas,,1.36,4.75,3.64,,8.02,23.19,42,Good
Amaravati,23-07-2025,Industrial Areas,,1.56,6.38,4.65,,5.75,20.46,43,Good
Amaravati,24-07-2025,Industrial Areas,,1.5,5.16,3.81,,13.56,19.85,39,Good
Amaravati,25-07-2025,Industrial Areas,,1.52,4.87,3.64,,9.04,19.71,41,Good
Amaravati,26-07-2025,Industrial Areas,,1.5,4.68,3.71,,7.64,17.21,36,Good
Amaravati,27-07-2025,Industrial Areas,,1.52,5.95,4.37,,8.83,21.83,39,Good
Amaravati,28-07-2025,Industrial Areas,,1.47,5.28,4.02,,9.38,28.31,41,Good
Amaravati,29-07-2025,Industrial Areas,,1.78,14.19,8.73,,11.96,29.87,48,Good
Amaravati,30-07-2025,Industrial Areas,,5.95,14.07,12.33,,10.08,33.55,55,Satisfactory
Amaravati,31-07-2025,Industrial Areas,,1.64,15.46,9.56,,10.28,51.22,77,Satisfactory
Amaravati,01-08-2025,Industrial Areas,,1.56,16.97,9.83,,13.83,49.1,93,Satisfactory
Amaravati,02-08-2025,Industrial Areas,,1.43,11.41,6.96,,10.27,50.56,105,Moderate
Amaravati,03-08-2025,Industrial Areas,,1.47,10.11,6.4,0.38,12.04,52.47,103,Moderate
Amaravati,04-08-2025,Industrial Areas,,1.51,4.87,3.81,0.52,9.79,50.76,88,Satisfactory
Amaravati,05-08-2025,Industrial Areas,,1.41,4.2,3.39,0.45,8.1,48,66,Satisfactory
Amaravati,06-08-2025,Industrial Areas,,1.42,3.63,3.07,0.47,7.48,40.43,57,Satisfactory
Amaravati,07-08-2025,Industrial Areas,,1.57,3.89,3.35,0.49,7.24,48.22,69,Satisfactory
Amaravati,08-08-2025,Industrial Areas,,1.39,4.33,3.44,0.5,7.19,24.36,69,Satisfactory
Amaravati,09-08-2025,Industrial Areas,,1.57,5.41,4.15,0.6,7.99,13.71,64,Satisfactory
Amaravati,10-08-2025,Industrial Areas,,1.52,5.69,4.27,0.6,10.85,17.45,70,Satisfactory
Amaravati,11-08-2025,Industrial Areas,,1.46,6.94,4.87,0.57,17.09,21.62,63,Satisfactory
Amaravati,12-08-2025,Industrial Areas,,1.42,5.43,4.05,0.55,9.11,21.51,62,Satisfactory
Amaravati,13-08-2025,Industrial Areas,,1.58,9.29,6.22,0.48,9.85,14.81,46,Good
Amaravati,14-08-2025,Industrial Areas,,1.66,9.72,6.52,0.51,6.61,18.39,41,Good
Amaravati,15-08-2025,Industrial Areas,,1.85,10.19,6.6,0.5,12.47,19.36,40,Good
Amaravati,16-08-2025,Industrial Areas,,1.76,11.09,7.33,0.54,16.74,18.72,39,Good
Amaravati,17-08-2025,Industrial Areas,,1.6,8.83,5.99,0.44,11.48,30.3,58,Satisfactory
Amaravati,18-08-2025,Industrial Areas,,1.33,7.06,4.83,0.42,12.83,35.22,44,Good
Amaravati,19-08-2025,Industrial Areas,,1.48,6.9,4.87,0.42,12.34,38.36,50,Good
Amaravati,20-08-2025,Industrial Areas,,1.62,10.16,6.72,0.44,11.95,38.42,54,Satisfactory
Amaravati,21-08-2025,Industrial Areas,,1.56,10.06,6.61,0.5,15.46,40.05,61,Satisfactory
Amaravati,22-08-2025,Industrial Areas,,8.5,15.4,15.51,0.59,13.75,40.65,58,Satisfactory
Amaravati,23-08-2025,Industrial Areas,,2.27,14.58,9.6,0.51,18.82,42.45,53,Satisfactory
Amaravati,24-08-2025,Industrial Areas,,1.66,10.03,6.69,0.53,13.34,34.37,47,Good
Amaravati,25-08-2025,Industrial Areas,,1.48,8.44,5.7,0.48,12.34,35.22,44,Good
Amaravati,26-08-2025,Industrial Areas,,1.6,8.06,5.6,0.53,16.01,39.34,47,Good
Amaravati,27-08-2025,Industrial Areas,,2.12,9.21,6.62,0.48,12.19,33.82,41,Good
Amaravati,28-08-2025,Industrial Areas,,4.88,16.7,12.86,0.5,16.28,31.19,39,Good
Amaravati,29-08-2025,Industrial Areas,,4.64,16.26,11.66,0.38,17.54,29.47,36,Good
Amaravati,30-08-2025,Industrial Areas,,3.27,12.95,9.54,0.62,17.81,31.9,42,Good
Amaravati,31-08-2025,Industrial Areas,,3.18,13.74,9.89,0.64,10.39,31.37,43,Good
Amaravati,01-09-2025,Industrial Areas,,1.52,9.48,6.27,0.55,11.19,41.25,55,Satisfactory
Amaravati,02-09-2025,Industrial Areas,,1.66,10.27,6.81,0.59,13.28,34.95,50,Good
Amaravati,03-09-2025,Industrial Areas,,2.05,12.1,8.1,0.65,11.68,30.15,46,Good
Amaravati,04-09-2025,Industrial Areas,,2.07,9.15,6.55,0.58,15.88,39.82,55,Satisfactory
Amaravati,05-09-2025,Industrial Areas,,1.86,10.59,7.15,0.59,14.04,38.01,52,Satisfactory
Amaravati,06-09-2025,Industrial Areas,,1.9,8.44,6.03,0.62,15.38,39.32,50,Good
Amaravati,07-09-2025,Industrial Areas,,1.88,7.21,5.37,0.53,15.86,25.96,37,Good
Amaravati,08-09-2025,Industrial Areas,,1.53,6.53,4.72,0.55,13.75,33.76,42,Good
Amaravati,09-09-2025,Industrial Areas,,1.43,8.32,5.59,0.66,10.86,37.34,49,Good
Amaravati,10-09-2025,Industrial Areas,,1.65,9.55,6.43,0.66,14.79,43.29,56,Satisfactory
Amaravati,11-09-2025,Industrial Areas,,1.74,10.69,7.1,0.66,14.58,45.32,61,Satisfactory
Amaravati,12-09-2025,Industrial Areas,,1.5,9.68,6.4,0.59,10.88,29.15,54,Satisfactory
Amritsar,27-03-2023,Industrial Areas,,15.06,8.86,,0.81,11,12.96,,
Amritsar,28-03-2023,Industrial Areas,,17.44,8.05,,0.67,16.06,11.88,52,Satisfactory
Amritsar,29-03-2023,Industrial Areas,,14.77,6.02,,0.43,26.24,11.53,31,Good
Amritsar,30-03-2023,Industrial Areas,,10.49,3.88,,0.36,22.35,18.68,106,Moderate
Amritsar,31-03-2023,Industrial Areas,,9.91,3.13,,0.37,14.29,22.22,98,Satisfactory
Amritsar,01-04-2023,Industrial Areas,,10.69,4.13,,0.47,8.42,26.62,61,Satisfactory
Amritsar,02-04-2023,Residential and others,,8.95,2.66,,0.39,10.95,27.03,62,Satisfactory
Amritsar,03-04-2023,Residential and others,,9.62,4.89,,0.54,30.27,26.3,78,Satisfactory
Amritsar,04-04-2023,Residential and others,,9.4,5.32,,0.36,28.74,20.63,72,Satisfactory
Amritsar,05-04-2023,Residential and others,,11.18,7.88,,0.39,21.4,22.44,71,Satisfactory
Amritsar,06-04-2023,Residential and others,,10.64,11.66,,0.36,4.26,21.11,59,Satisfactory
Amritsar,07-04-2023,Residential and others,,12.84,15.11,,0.2,6.38,25.06,73,Satisfactory
Amritsar,08-04-2023,Residential and others,,10.93,19.67,,0,4.71,18.79,56,Satisfactory
Amritsar,09-04-2023,Residential and others,,12.14,26.15,,0,8.32,15.64,55,Satisfactory
Amritsar,10-04-2023,Residential and others,,11.4,25.88,,0,4.75,20.27,69,Satisfactory
Amritsar,11-04-2023,Residential and others,,9.24,25.21,,0,7.72,30.34,80,Satisfactory
Amritsar,12-04-2023,Residential and others,,10.03,26.05,,0,9.06,24.63,89,Satisfactory
Amritsar,13-04-2023,Residential and others,,13.23,26.38,,0,2.94,19.36,79,Satisfactory
Amritsar,14-04-2023,Residential and others,,13.86,27.06,,0,3.17,21.78,262,Poor
Amritsar,15-04-2023,Residential and others,,10.71,26.07,,0,3.56,12.86,184,Moderate
Amritsar,16-04-2023,Industrial Area,73.26,10.47,25.73,,0,1.85,11.77,138,Moderate
Amritsar,17-04-2023,Industrial Area,65.26,9.38,25.23,,0,1.31,19.98,138,Moderate
Amritsar,18-04-2023,Industrial Area,56.39,10.42,26.26,,0,2.97,19.83,100,Satisfactory
Amritsar,19-04-2023,Industrial Area,55.43,13.56,28.39,,0,1.91,13.71,89,Satisfactory
Amritsar,20-04-2023,Industrial Area,40.95,11.86,26.26,,0,1.03,21.21,84,Satisfactory
Amritsar,21-04-2023,Industrial Area,40.99,9.68,24.95,,0,0.86,20.82,72,Satisfactory
Amritsar,22-04-2023,Industrial Area,57.49,8.06,23.95,,0,2.29,24.66,90,Satisfactory
Amritsar,23-04-2023,Industrial Area,45.98,8.94,23.68,,0,7.96,24.14,84,Satisfactory
Amritsar,24-04-2023,Industrial Area,47.2,12.41,27.32,,0,3.29,31.95,74,Satisfactory
Amritsar,25-04-2023,Industrial Area,58.95,10.69,30.37,,0,4.97,33.22,96,Satisfactory
Amritsar,26-04-2023,Industrial Area,39.4,12.1,30.1,,0,2.04,33.88,76,Satisfactory
Amritsar,27-04-2023,Industrial Area,39.47,11.17,30.88,,0,3.9,28.11,71,Satisfactory
Amritsar,28-04-2023,Industrial Area,52.77,11.76,31.49,,0,2.11,26.72,91,Satisfactory
Amritsar,29-04-2023,Industrial Area,16.38,13.47,31.72,,0,3.28,23.22,45,Good
Amritsar,30-04-2023,Industrial Area,20.11,12.78,30.57,,0,4.88,25.45,30,Good
Amritsar,01-05-2023,Industrial Area,42.05,3.55,23.44,,0,2.61,21,72,Satisfactory
Amritsar,02-05-2023,Industrial Area,40.64,8.88,27.46,,0,2.64,16.77,76,Satisfactory
Amritsar,03-05-2023,Industrial Area,31.96,12.81,30.01,,0,2.96,18.72,60,Satisfactory
Amritsar,04-05-2023,Industrial Area,33.2,16.68,40.39,,0,4.31,22.8,,
Amritsar,05-05-2023,Industrial Area,24.29,20.48,37.9,,0,5.14,18.12,44,Good
Amritsar,06-05-2023,Industrial Area,30.05,14.87,19.08,,0,3.23,27.2,57,Satisfactory
Amritsar,07-05-2023,Industrial Area,41.4,13.62,21.1,,0,5.88,22.06,66,Satisfactory
Amritsar,08-05-2023,Industrial Area,33.11,12.64,19.74,,0,1.1,15.98,63,Satisfactory
Amritsar,09-05-2023,Industrial Area,50.72,12.78,23.29,,0,7.12,24.73,85,Satisfactory
Amritsar,10-05-2023,Industrial Area,25.84,12.4,21.97,,0,2.6,28.36,61,Satisfactory
Amritsar,11-05-2023,Industrial Area,24.3,12.55,21.26,,0,3.13,31.65,49,Good
Amritsar,12-05-2023,Industrial Area,33.02,11.88,20.9,,0,11.78,31.99,53,Satisfactory
Amritsar,13-05-2023,Industrial Area,53.08,13.42,20.53,,0,7.66,24,82,Satisfactory
Amritsar,14-05-2023,Industrial Area,82.91,14.58,20.7,,0,8.74,29.95,170,Moderate
Amritsar,15-05-2023,Industrial Area,32.08,16.02,21.29,,0,12.41,25.46,109,Moderate
Amritsar,16-05-2023,Industrial Area,27.6,15.53,22.4,,0,15.52,19.14,65,Satisfactory
Amritsar,17-05-2023,Industrial Area,56.22,12.13,16.5,,0,7.77,24.91,,
Amritsar,18-05-2023,Industrial Area,23.98,17.29,16.95,,0,4.86,14.81,,
Amritsar,19-05-2023,Industrial Area,25.74,17.33,16.62,,0,5.49,14.42,42,Good
Amritsar,20-05-2023,Industrial Area,28.28,15.97,17.11,,0,5.78,15.2,46,Good
Amritsar,21-05-2023,Industrial Area,25.1,14.79,16.71,,0,7.31,13.77,43,Good
Amritsar,22-05-2023,Industrial Area,25.99,14.47,17.07,,0,12.18,15,43,Good
Amritsar,23-05-2023,Industrial Area,27.14,15.96,16.78,,0,7.85,14.22,45,Good
Amritsar,24-05-2023,Industrial Area,25.81,15.62,16.07,,0,5.27,13.02,43,Good
Amritsar,25-05-2023,Industrial Area,23.96,15.77,16.56,,0,9.33,13.83,41,Good
Amritsar,26-05-2023,Industrial Area,41.54,12.43,10.76,,0,9.99,31.76,97,Satisfactory
Amritsar,27-05-2023,Industrial Area,52.43,14.68,16.31,,0,7.51,13.82,102,Moderate
Amritsar,28-05-2023,Industrial Area,53.42,14.43,16.67,,0,11.67,14.19,100,Satisfactory
Amritsar,29-05-2023,Industrial Area,194.39,13.94,16.7,,0,14.47,16.02,121,Moderate
Amritsar,30-05-2023,Industrial Area,296.84,13.41,16.92,,0,15.32,15.81,117,Moderate
Amritsar,31-05-2023,Industrial Area,105.49,14.23,16.7,,0,18.78,14.66,123,Moderate
Amritsar,01-06-2023,Industrial Area,868.66,13.21,16.46,,0,27.92,15.99,110,Moderate
Amritsar,02-06-2023,Industrial Area,,14.23,16.57,,0,15.77,14.46,122,Moderate
Amritsar,03-06-2023,Industrial Area,832.8,11.59,15.78,,0,5.84,25.25,,
Amritsar,04-06-2023,Industrial Area,595.88,12.27,15.87,,0,4.57,15.85,539,Severe
Amritsar,05-06-2023,Industrial Area,157.6,12.68,16.01,,0,10.25,16.36,473,Severe
Amritsar,06-06-2023,Industrial Area,53.9,12.69,15.91,,0,7.37,15.59,138,Moderate
Amritsar,07-06-2023,Industrial Area,40.51,12.86,16.19,,0,16.06,15.09,116,Moderate
Amritsar,08-06-2023,Industrial Area,,12.7,15.71,,0,15.43,15.33,114,Moderate
Amritsar,09-06-2023,Industrial Area,57.8,12.52,15.04,,0,4.74,16.46,102,Moderate
Amritsar,10-06-2023,Industrial Area,41.85,13.63,15.05,,0,5.38,15.39,80,Satisfactory
Amritsar,11-06-2023,Industrial Area,54.1,11.38,14.9,,0,12.93,22.22,87,Satisfactory
Amritsar,12-06-2023,Industrial Area,42.41,11.97,15.07,,0,7.06,16.05,93,Satisfactory
Amritsar,13-06-2023,Industrial Area,45.32,12.25,15.1,,0,3.04,14.62,98,Satisfactory
Amritsar,14-06-2023,Industrial Area,43.97,14.05,15.07,,0,14.11,12.34,89,Satisfactory
Amritsar,15-06-2023,Industrial Area,36.59,13.41,15.23,,0,7.01,,56,Satisfactory
Amritsar,16-06-2023,Industrial Area,30.55,12.37,15.35,,0,10.46,,56,Satisfactory
Amritsar,17-06-2023,Industrial Area,192.7,11.8,15.19,,0,6.59,,79,Satisfactory
Amritsar,18-06-2023,Industrial Area,37.67,11.47,15.34,,0,12.69,,270,Poor
Amritsar,19-06-2023,Industrial Area,25.3,11.68,15.02,,0,9.15,,48,Good
Amritsar,20-06-2023,Industrial Area,20.42,11.57,14.94,,0,9.78,,35,Good
Amritsar,21-06-2023,Industrial Area,17.64,11.61,14.63,,0,6.27,,34,Good
Amritsar,22-06-2023,Industrial Area,19.68,11.98,14.75,,0,3.32,,26,Good
Amritsar,23-06-2023,Industrial Area,26.47,10.84,14.04,,0,4.25,28.62,44,Good
Amritsar,24-06-2023,Industrial Area,29.12,11.7,14.09,,0,3.33,11.51,67,Satisfactory
Amritsar,25-06-2023,Industrial Area,34.99,15.13,15.07,,0,6.14,4.84,62,Satisfactory
Amritsar,26-06-2023,Industrial Area,47.59,11.58,15.25,,0,11.06,19.74,,
Amritsar,27-06-2023,Industrial Area,58.68,14,14.49,,0,15.24,22.7,107,Moderate
Amritsar,28-06-2023,Industrial Area,48.49,21.53,14.2,,0,9.84,20.98,108,Moderate
Amritsar,29-06-2023,Industrial Area,38.78,21.9,36.62,,0,12.61,11.54,125,Moderate
Amritsar,30-06-2023,Industrial Area,89.01,21.16,13.43,,0,7.22,11.92,197,Moderate
Bengaluru,01-03-2023,Industrial Area,62.58,3.26,17.33,10.88,0.33,3.54,10.73,64,Satisfactory
Bengaluru,02-03-2023,"Residential, Rural and other Areas",45.26,6.05,19.73,14.14,1.35,3.97,22.77,162,Moderate
Bengaluru,03-03-2023,"Residential, Rural and other Areas",40.37,11.91,19.88,20.72,17.4,13.61,12.03,75,Satisfactory
Bengaluru,04-03-2023,"Residential, Rural and other Areas",43.21,7.45,21.61,16.88,5.05,6.52,17.7,141,Moderate
Bengaluru,05-03-2023,"Residential, Rural and other Areas",41.53,9.52,22.17,21.76,1.83,4.71,12.72,70,Satisfactory
Bengaluru,06-03-2023,"Residential, Rural and other Areas",27.85,6.6,23.2,16.24,0.52,4.42,13.82,142,Moderate
Bengaluru,07-03-2023,"Residential, Rural and other Areas",36.83,22.6,28.66,30.84,1.46,5.13,16.98,140,Moderate
Bengaluru,08-03-2023,"Residential, Rural and other Areas",40.81,7.5,31.1,21.16,2.3,7.07,17.35,71,Satisfactory
Bengaluru,09-03-2023,"Residential, Rural and other Areas",36.11,6.75,25.98,15.03,0.54,12.84,16.27,66,Satisfactory
Bengaluru,10-03-2023,"Residential, Rural and other Areas",28.76,3.38,29.23,16.76,1.69,3.08,25.01,56,Satisfactory
Bengaluru,11-03-2023,"Residential, Rural and other Areas",40.74,3.97,29.84,17.49,2.59,8.2,16.07,45,Good
Bengaluru,12-03-2023,"Residential, Rural and other Areas",23.77,10.85,28.4,21.85,0.61,7.16,16.41,61,Satisfactory
Bengaluru,13-03-2023,"Residential, Rural and other Areas",17.34,10.65,30.56,22.9,0.63,6.51,10.34,70,Satisfactory
Bengaluru,14-03-2023,"Residential, Rural and other Areas",30.45,9.09,25.94,19.43,1.83,8.66,16.47,59,Satisfactory
Bengaluru,15-03-2023,"Residential, Rural and other Areas",15.8,6.79,20.64,15.92,3.29,6.24,19.35,125,Moderate
Bengaluru,16-03-2023,"Residential, Rural and other Areas",20.12,10.74,18.51,22.36,16.41,19.28,16.02,106,Moderate
Bengaluru,17-03-2023,"Residential, Rural and other Areas",25.27,8.17,17.37,21.64,15.98,24.91,14.33,84,Satisfactory
Bengaluru,18-03-2023,"Residential, Rural and other Areas",26.7,6.16,17.2,18.79,9.04,22.18,22.48,57,Satisfactory
Bengaluru,19-03-2023,"Residential, Rural and other Areas",27.84,7.83,16.74,19.44,8.09,27.99,23.34,56,Satisfactory
Bengaluru,20-03-2023,"Residential, Rural and other Areas",29.52,10.44,7.24,22.66,4.05,92.66,103.68,140,Moderate
Bengaluru,21-03-2023,"Residential, Rural and other Areas",27.97,7.02,5.45,18.26,18.3,82.07,,156,Moderate
Bengaluru,22-03-2023,"Residential, Rural and other Areas",28.17,17.15,13.57,29.6,3.32,57.51,41.95,156,Moderate
Bengaluru,23-03-2023,"Residential, Rural and other Areas",27.71,3.8,12.82,12,5.04,27.33,17.78,111,Moderate
Bengaluru,24-03-2023,"Residential, Rural and other Areas",28.01,4.77,16.27,9.73,2.42,6.47,14.72,158,Moderate
Bengaluru,25-03-2023,"Residential, Rural and other Areas",31.7,3.19,16.32,8.72,3.39,3.32,16.27,93,Satisfactory
Bengaluru,26-03-2023,"Residential, Rural and other Areas",48.08,2.27,13.85,8.43,5.39,2.95,21.35,97,Satisfactory
Bengaluru,27-03-2023,"Residential, Rural and other Areas",30.77,10.92,16.71,15.67,1.71,3.09,27.37,94,Satisfactory
Bengaluru,28-03-2023,"Residential, Rural and other Areas",26.15,6.31,14.85,11.58,4.87,6.53,17.05,147,Moderate
Bengaluru,29-03-2023,"Residential, Rural and other Areas",40.71,86.9,10.45,49.95,2.26,3.03,18.78,100,Satisfactory
Bengaluru,30-03-2023,"Residential, Rural and other Areas",23.69,62.22,4.93,51.53,1.06,24.31,19.51,101,Moderate
Bengaluru,31-03-2023,"Residential, Rural and other Areas",23.95,36.24,11.11,30.07,0.46,29.18,23.21,84,Satisfactory
Bengaluru,01-04-2023,"Residential, Rural and other Areas",21.51,2.99,22.14,13.01,0.36,7.36,20.75,84,Satisfactory
Bengaluru,02-04-2023,"Residential, Rural and other Areas",25.56,5.83,19.19,13.06,0.46,6.14,19.75,74,Satisfactory
Bengaluru,03-04-2023,"Residential, Rural and other Areas",22.41,4.56,18.47,12.44,0.59,5.02,20.64,130,Moderate
Bengaluru,04-04-2023,"Residential, Rural and other Areas",16.02,5.92,22.46,15.19,1.08,4.46,18.62,74,Satisfactory
Bengaluru,05-04-2023,"Residential, Rural and other Areas",12.69,12.17,26.36,20.48,0.59,7.65,16.06,74,Satisfactory
Bengaluru,06-04-2023,"Residential, Rural and other Areas",13.29,5.04,25.98,16.42,0.5,3.12,13.76,162,Moderate
Bengaluru,07-04-2023,"Residential, Rural and other Areas",12.11,10.59,22.46,18.41,1.45,5.51,20.96,55,Satisfactory
Bengaluru,08-04-2023,"Residential, Rural and other Areas",13.66,7.18,26.06,16.75,0.45,7.25,22.81,72,Satisfactory
Bengaluru,09-04-2023,"Residential, Rural and other Areas",14.56,3.78,22.48,13.7,0.64,3.37,31.01,66,Satisfactory
Bengaluru,10-04-2023,"Residential, Rural and other Areas",14.76,4.97,20.18,13.54,0.77,1.04,39.86,81,Satisfactory
Bengaluru,11-04-2023,"Residential, Rural and other Areas",12.29,10.52,26.52,20.81,0.57,1.64,32.19,94,Satisfactory
Bengaluru,12-04-2023,"Residential, Rural and other Areas",11.72,10.1,21.47,18,0.96,12.98,44.15,128,Moderate
Bengaluru,13-04-2023,"Residential, Rural and other Areas",15.7,16.74,21.85,23.38,1.32,7.56,37.79,86,Satisfactory
Bengaluru,14-04-2023,"Residential, Rural and other Areas",22.94,11.29,26.05,21.19,0.9,5.18,31.76,136,Moderate
Bengaluru,15-04-2023,"Residential, Rural and other Areas",19.54,4.71,23.68,15.19,0.76,4.82,45.16,67,Satisfactory
Bengaluru,16-04-2023,"Residential, Rural and other Areas",22.68,10.65,24.41,19.88,2.35,3.84,49.3,45,Good
Bengaluru,17-04-2023,"Residential, Rural and other Areas",21.86,15.95,24.68,24.11,0.83,13.39,44.34,70,Satisfactory
Bengaluru,18-04-2023,"Residential, Rural and other Areas",18.74,17.48,23.38,23.51,3.23,17.62,28.85,93,Satisfactory
Bengaluru,19-04-2023,"Residential, Rural and other Areas",18.81,14.46,27.71,24.33,2.18,11.15,31.69,166,Moderate
Bengaluru,20-04-2023,"Residential, Rural and other Areas",15.11,10,22.83,18.26,6.95,12.52,33.43,183,Moderate
Bengaluru,21-04-2023,"Residential, Rural and other Areas",17.47,4.77,21.34,14.07,8.98,14.25,39.2,107,Moderate
Bengaluru,22-04-2023,"Residential, Rural and other Areas",15.92,8.27,24.09,17.26,6.28,13.11,54.18,140,Moderate
Bengaluru,23-04-2023,"Residential, Rural and other Areas",13.58,7.39,24.14,16.93,13.56,11.93,53.97,107,Moderate
Bengaluru,24-04-2023,"Residential, Rural and other Areas",14.52,13.49,28.8,24.25,4.78,5.76,40.55,70,Satisfactory
Bengaluru,25-04-2023,"Residential, Rural and other Areas",27.25,13.88,29.78,24.83,1.49,6.5,51.91,165,Moderate
Bengaluru,26-04-2023,"Residential, Rural and other Areas",20.99,9.7,31.32,22.64,1.24,7.13,65.41,160,Moderate
Bengaluru,27-04-2023,"Residential, Rural and other Areas",22.26,6.52,26.9,18.07,1.14,4,66.49,209,Poor
Bengaluru,28-04-2023,"Residential, Rural and other Areas",23.51,2.94,19.57,11.15,1.38,2.82,62.61,166,Moderate
Bengaluru,29-04-2023,"Residential, Rural and other Areas",19.76,2.52,10.39,10.91,0.48,6.93,51.37,187,Moderate
Bengaluru,30-04-2023,"Residential, Rural and other Areas",20.24,4.23,18.06,14.59,3.56,6.72,58.97,162,Moderate
